f,i,j,w
2,18,154,0.3121979
2,20,154,0.31219265
2,22,154,0.31218746
2,24,154,0.31218237
2,26,154,0.3121773
2,28,154,0.31217232
2,30,154,0.3121674
2,32,154,0.31216255
2,34,154,0.31215772
2,36,154,0.31215298
2,38,154,0.31214827
2,40,154,0.3121436
2,42,154,0.31213897
2,44,154,0.3121344
2,46,154,0.31127048
2,48,154,0.31212536
2,50,154,0.31212088
2,52,154,0.31211644
2,54,154,0.31211203
2,56,154,0.31210765
2,58,154,0.3121033
2,60,154,0.31209898
2,62,154,0.31209466
2,64,154,0.3120904
2,66,154,0.3120861
2,68,154,0.31208187
2,70,154,0.31207764
2,72,154,0.31207344
2,74,154,0.31206924
2,76,154,0.31206504
2,78,154,0.31206086
2,80,154,0.3120567
2,82,154,0.31205255
2,84,154,0.3120484
2,86,154,0.31204426
2,88,154,0.31204012
2,90,154,0.312036
4,118,2,0.18792278
4,118,4,0.18792066
4,118,6,0.18791853
4,118,8,0.18791637
4,118,10,0.18791418
4,118,12,0.18791196
4,118,14,0.18790972
4,118,16,0.18790744
4,118,18,0.18790516
4,118,20,0.18790284
4,118,22,0.1879005
4,118,24,0.18789813
4,118,26,0.18789573
4,118,28,0.1878933
4,118,30,0.18789086
4,118,32,0.18788837
4,118,34,0.18788587
4,118,36,0.18788333
4,118,38,0.18788075
4,116,40,0.01038848
4,116,42,0.010388246
4,116,44,0.010387825
4,116,46,0.010424678
4,116,48,0.010386426
4,116,50,0.010385446
4,116,52,0.01038428
4,116,54,0.010382924
4,116,56,0.010381377
4,116,58,0.0103796385
4,116,60,0.010377703
4,116,62,0.01037557
4,116,64,0.010373235
4,116,66,0.010370693
4,116,68,0.010367941
4,116,70,0.010364973
4,116,72,0.010361784
4,116,74,0.010358368
4,116,76,0.010354718
4,116,78,0.010350827
4,116,80,0.010346687
4,116,82,0.010342289
4,116,84,0.010337624
4,116,86,0.010332681
4,116,88,0.01032745
4,116,90,0.010321919
5,116,2,0.0103538195
5,116,4,0.010357804
5,116,6,0.010361501
5,116,8,0.010364924
5,116,10,0.010368081
5,116,12,0.010370983
5,116,14,0.010373639
5,116,16,0.010376055
5,116,18,0.01037824
5,116,20,0.0103802
5,116,22,0.010381941
5,116,24,0.010383468
5,116,26,0.010384787
5,116,28,0.010385902
5,116,30,0.010386815
5,116,32,0.010387532
5,116,34,0.010388055
5,116,36,0.0103883855
5,116,38,0.010388527
5,116,40,0.01038848
5,116,42,0.010388246
5,116,44,0.010387825
5,116,46,0.010424678
5,116,48,0.010386426
5,116,50,0.010385446
5,116,52,0.01038428
5,116,54,0.010382924
5,116,56,0.010381377
5,116,58,0.0103796385
5,116,60,0.010377703
5,116,62,0.01037557
5,116,64,0.010373235
5,116,66,0.010370693
5,116,68,0.010367941
5,116,70,0.010364973
5,116,72,0.010361784
5,116,74,0.010358368
5,116,76,0.010354718
5,116,78,0.010350827
5,116,80,0.010346687
5,116,82,0.010342289
5,116,84,0.010337624
5,116,86,0.010332681
5,116,88,0.01032745
5,116,90,0.010321919
1,2,156,0.49041763
1,4,156,0.49037588
1,6,156,0.49033484
1,8,156,0.4902944
1,10,156,0.4902546
1,12,156,0.49021536
1,14,156,0.4901767
1,16,156,0.49013856
1,18,156,0.4901009
1,20,156,0.49006373
1,22,156,0.49002698
1,24,156,0.48999065
1,26,156,0.48995474
1,28,156,0.4899192
1,30,156,0.489884
1,32,156,0.48984915
1,34,156,0.48981458
1,36,156,0.48978034
1,38,156,0.48974633
1,40,156,0.48971263
1,42,156,0.48967913
1,44,156,0.48964584
1,46,156,0.4878471
1,48,156,0.4895799
1,50,156,0.4895472
1,52,156,0.48951462
1,54,156,0.4894822
1,56,156,0.48944992
1,58,156,0.48941773
1,60,156,0.48938563
1,62,156,0.48935363
1,64,156,0.48932168
1,66,156,0.4892898
1,68,156,0.48925793
1,70,156,0.4892261
1,72,156,0.4891943
1,74,156,0.4891625
1,76,156,0.48913068
1,78,156,0.48909885
1,80,156,0.48906696
1,82,156,0.48903504
1,84,156,0.48900306
1,86,156,0.488971
1,88,156,0.48893887
1,90,156,0.48890662
2,2,156,0.49041763
2,4,156,0.49037588
2,6,156,0.49033484
2,8,156,0.4902944
2,10,156,0.4902546
2,12,156,0.49021536
2,14,156,0.4901767
2,16,156,0.49013856
2,18,156,0.4901009
2,20,156,0.49006373
2,22,156,0.49002698
2,24,156,0.48999065
2,26,156,0.48995474
2,28,156,0.4899192
2,30,156,0.489884
2,32,156,0.48984915
2,34,156,0.48981458
2,36,156,0.48978034
2,38,156,0.48974633
2,40,156,0.48971263
2,42,156,0.48967913
2,44,156,0.48964584
2,46,156,0.4878471
2,48,156,0.4895799
2,50,156,0.4895472
2,52,156,0.48951462
2,54,156,0.4894822
2,56,156,0.48944992
2,58,156,0.48941773
2,60,156,0.48938563
2,62,156,0.48935363
2,64,156,0.48932168
2,66,156,0.4892898
2,68,156,0.48925793
2,70,156,0.4892261
2,72,156,0.4891943
2,74,156,0.4891625
2,76,156,0.48913068
2,78,156,0.48909885
2,80,156,0.48906696
2,82,156,0.48903504
2,84,156,0.48900306
2,86,156,0.488971
2,88,156,0.48893887
2,90,156,0.48890662
4,116,2,0.0103538195
4,116,4,0.010357804
4,116,6,0.010361501
4,116,8,0.010364924
4,116,10,0.010368081
4,116,12,0.010370983
4,116,14,0.010373639
4,116,16,0.010376055
4,116,18,0.01037824
4,116,20,0.0103802
4,116,22,0.010381941
4,116,24,0.010383468
4,116,26,0.010384787
4,116,28,0.010385902
4,116,30,0.010386815
4,116,32,0.010387532
4,116,34,0.010388055
4,116,36,0.0103883855
4,116,38,0.010388527
4,113,40,0.028413624
4,113,42,0.028412314
4,113,44,0.028410777
4,113,46,0.028477969
4,113,48,0.028407022
4,113,50,0.0284048
4,113,52,0.028402349
4,113,54,0.028399663
4,113,56,0.028396742
4,113,58,0.028393583
4,113,60,0.02839018
4,113,62,0.028386531
4,113,64,0.02838263
4,113,66,0.02837847
4,113,68,0.028374046
4,113,70,0.028369352
4,113,72,0.028364379
4,113,74,0.02835912
4,113,76,0.028353568
4,113,78,0.02834771
4,113,80,0.028341535
4,113,82,0.028335035
4,113,84,0.028328195
4,113,86,0.028321004
4,113,88,0.028313443
4,113,90,0.0283055
5,113,2,0.02839146
5,113,4,0.028395202
5,113,6,0.028398605
5,113,8,0.02840168
5,113,10,0.02840444
5,113,12,0.028406896
5,113,14,0.02840906
5,113,16,0.028410938
5,113,18,0.02841254
5,113,20,0.028413873
5,113,22,0.028414946
5,113,24,0.028415762
5,113,26,0.028416328
5,113,28,0.02841665
5,113,30,0.02841673
5,113,32,0.028416574
5,113,34,0.028416181
5,113,36,0.028415559
5,113,38,0.028414706
5,113,40,0.028413624
5,113,42,0.028412314
5,113,44,0.028410777
5,113,46,0.028477969
5,113,48,0.028407022
5,113,50,0.0284048
5,113,52,0.028402349
5,113,54,0.028399663
5,113,56,0.028396742
5,113,58,0.028393583
5,113,60,0.02839018
5,113,62,0.028386531
5,113,64,0.02838263
5,113,66,0.02837847
5,113,68,0.028374046
5,113,70,0.028369352
5,113,72,0.028364379
5,113,74,0.02835912
5,113,76,0.028353568
5,113,78,0.02834771
5,113,80,0.028341535
5,113,82,0.028335035
5,113,84,0.028328195
5,113,86,0.028321004
5,113,88,0.028313443
5,113,90,0.0283055
1,2,159,0.4723666
1,4,159,0.47232568
1,6,159,0.47228548
1,8,159,0.472246
1,10,159,0.47220716
1,12,159,0.47216898
1,14,159,0.4721314
1,16,159,0.4720944
1,18,159,0.47205794
1,20,159,0.47202197
1,22,159,0.47198653
1,24,159,0.4719515
1,26,159,0.47191697
1,28,159,0.47188285
1,30,159,0.47184908
1,32,159,0.47181574
1,34,159,0.4717827
1,36,159,0.47175002
1,38,159,0.47171766
1,40,159,0.4716856
1,42,159,0.47165382
1,44,159,0.4716223
1,46,159,0.47044635
1,48,159,0.4715599
1,50,159,0.47152907
1,52,159,0.47149843
1,54,159,0.47146797
1,56,159,0.47143766
1,58,159,0.47140753
1,60,159,0.47137752
1,62,159,0.47134763
1,64,159,0.4713179
1,66,159,0.47128823
1,68,159,0.47125867
1,70,159,0.4712292
1,72,159,0.47119978
1,74,159,0.47117043
1,76,159,0.4711411
1,78,159,0.47111183
1,80,159,0.4710826
1,82,159,0.47105336
1,84,159,0.47102413
1,86,159,0.47099492
1,88,159,0.47096568
1,90,159,0.47093645
2,2,159,0.4723666
2,4,159,0.47232568
2,6,159,0.47228548
2,8,159,0.472246
2,10,159,0.47220716
2,12,159,0.47216898
2,14,159,0.4721314
2,16,159,0.4720944
2,18,159,0.47205794
2,20,159,0.47202197
2,22,159,0.47198653
2,24,159,0.4719515
2,26,159,0.47191697
2,28,159,0.47188285
2,30,159,0.47184908
2,32,159,0.47181574
2,34,159,0.4717827
2,36,159,0.47175002
2,38,159,0.47171766
2,40,159,0.4716856
2,42,159,0.47165382
2,44,159,0.4716223
2,46,159,0.47044635
2,48,159,0.4715599
2,50,159,0.47152907
2,52,159,0.47149843
2,54,159,0.47146797
2,56,159,0.47143766
2,58,159,0.47140753
2,60,159,0.47137752
2,62,159,0.47134763
2,64,159,0.4713179
2,66,159,0.47128823
2,68,159,0.47125867
2,70,159,0.4712292
2,72,159,0.47119978
2,74,159,0.47117043
2,76,159,0.4711411
2,78,159,0.47111183
2,80,159,0.4710826
2,82,159,0.47105336
2,84,159,0.47102413
2,86,159,0.47099492
2,88,159,0.47096568
2,90,159,0.47093645
4,113,2,0.02839146
4,113,4,0.028395202
4,113,6,0.028398605
4,113,8,0.02840168
4,113,10,0.02840444
4,113,12,0.028406896
4,113,14,0.02840906
4,113,16,0.028410938
4,113,18,0.02841254
4,113,20,0.028413873
4,113,22,0.028414946
4,113,24,0.028415762
4,113,26,0.028416328
4,113,28,0.02841665
4,113,30,0.02841673
4,113,32,0.028416574
4,113,34,0.028416181
4,113,36,0.028415559
4,113,38,0.028414706
4,108,40,0.47942603
4,108,42,0.47939306
4,108,44,0.47935984
4,108,46,0.47935814
4,108,48,0.47929236
4,108,50,0.47925812
4,108,52,0.4792235
4,108,54,0.4791885
4,108,56,0.4791531
4,108,58,0.47911724
4,108,60,0.47908098
4,108,62,0.4790442
4,108,64,0.47900695
4,108,66,0.47896916
4,108,68,0.47893083
4,108,70,0.47889194
4,108,72,0.47885242
4,108,74,0.47881228
4,108,76,0.47877145
4,108,78,0.47872993
4,108,80,0.47868767
4,108,82,0.47864467
4,108,84,0.47860083
4,108,86,0.47855613
4,108,88,0.47851053
4,108,90,0.47846398
5,108,2,0.4800125
5,108,4,0.47998297
5,108,6,0.47995332
5,108,8,0.47992355
5,108,10,0.47989368
5,108,12,0.47986367
5,108,14,0.47983354
5,108,16,0.47980326
5,108,18,0.47977287
5,108,20,0.4797423
5,108,22,0.47971156
5,108,24,0.4796807
5,108,26,0.4796496
5,108,28,0.47961834
5,108,30,0.47958687
5,108,32,0.47955516
5,108,34,0.47952327
5,108,36,0.4794911
5,108,38,0.47945872
5,108,40,0.47942603
5,108,42,0.47939306
5,108,44,0.47935984
5,108,46,0.47935814
5,108,48,0.47929236
5,108,50,0.47925812
5,108,52,0.4792235
5,108,54,0.4791885
5,108,56,0.4791531
5,108,58,0.47911724
5,108,60,0.47908098
5,108,62,0.4790442
5,108,64,0.47900695
5,108,66,0.47896916
5,108,68,0.47893083
5,108,70,0.47889194
5,108,72,0.47885242
5,108,74,0.47881228
5,108,76,0.47877145
5,108,78,0.47872993
5,108,80,0.47868767
5,108,82,0.47864467
5,108,84,0.47860083
5,108,86,0.47855613
5,108,88,0.47851053
5,108,90,0.47846398
1,2,164,0.020795299
1,4,164,0.020785136
1,6,164,0.02077552
1,8,164,0.02076643
1,10,164,0.020757845
1,12,164,0.020749742
1,14,164,0.020742109
1,16,164,0.020734929
1,18,164,0.020728182
1,20,164,0.02072186
1,22,164,0.020715946
1,24,164,0.020710431
1,26,164,0.020705305
1,28,164,0.020700557
1,30,164,0.020696178
1,32,164,0.020692164
1,34,164,0.020688504
1,36,164,0.020685194
1,38,164,0.020682229
1,40,164,0.020679604
1,42,164,0.020677317
1,44,164,0.020675363
1,46,164,0.020672368
1,48,164,0.020672454
1,50,164,0.020671494
1,52,164,0.020670868
1,54,164,0.020670572
1,56,164,0.020670611
1,58,164,0.020670986
1,60,164,0.020671701
1,62,164,0.02067276
1,64,164,0.020674169
1,66,164,0.020675933
1,68,164,0.020678056
1,70,164,0.02068055
1,72,164,0.020683423
1,74,164,0.02068668
1,76,164,0.020690337
1,78,164,0.020694403
1,80,164,0.020698892
1,82,164,0.020703817
1,84,164,0.020709194
1,86,164,0.02071504
1,88,164,0.020721372
1,90,164,0.020728214
2,2,164,0.020795299
2,4,164,0.020785136
2,6,164,0.02077552
2,8,164,0.02076643
2,10,164,0.020757845
2,12,164,0.020749742
2,14,164,0.020742109
2,16,164,0.020734929
2,18,164,0.020728182
2,20,164,0.02072186
2,22,164,0.020715946
2,24,164,0.020710431
2,26,164,0.020705305
2,28,164,0.020700557
2,30,164,0.020696178
2,32,164,0.020692164
2,34,164,0.020688504
2,36,164,0.020685194
2,38,164,0.020682229
2,40,164,0.020679604
2,42,164,0.020677317
2,44,164,0.020675363
2,46,164,0.020672368
2,48,164,0.020672454
2,50,164,0.020671494
2,52,164,0.020670868
2,54,164,0.020670572
2,56,164,0.020670611
2,58,164,0.020670986
2,60,164,0.020671701
2,62,164,0.02067276
2,64,164,0.020674169
2,66,164,0.020675933
2,68,164,0.020678056
2,70,164,0.02068055
2,72,164,0.020683423
2,74,164,0.02068668
2,76,164,0.020690337
2,78,164,0.020694403
2,80,164,0.020698892
2,82,164,0.020703817
2,84,164,0.020709194
2,86,164,0.02071504
2,88,164,0.020721372
2,90,164,0.020728214
4,108,2,0.4800125
4,108,4,0.47998297
4,108,6,0.47995332
4,108,8,0.47992355
4,108,10,0.47989368
4,108,12,0.47986367
4,108,14,0.47983354
4,108,16,0.47980326
4,108,18,0.47977287
4,108,20,0.4797423
4,108,22,0.47971156
4,108,24,0.4796807
4,108,26,0.4796496
4,108,28,0.47961834
4,108,30,0.47958687
4,108,32,0.47955516
4,108,34,0.47952327
4,108,36,0.4794911
4,108,38,0.47945872
4,104,40,0.019573363
4,104,42,0.019572748
4,104,44,0.019571822
4,104,46,0.019598998
4,104,48,0.019569041
4,104,50,0.019567186
4,104,52,0.01956502
4,104,54,0.019562537
4,104,56,0.019559735
4,104,58,0.019556614
4,104,60,0.019553166
4,104,62,0.019549385
4,104,64,0.019545265
4,104,66,0.0195408
4,104,68,0.019535983
4,104,70,0.019530803
4,104,72,0.01952525
4,104,74,0.019519316
4,104,76,0.019512989
4,104,78,0.019506251
4,104,80,0.019499093
4,104,82,0.0194915
4,104,84,0.019483453
4,104,86,0.019474933
4,104,88,0.019465923
4,104,90,0.019456401
5,104,2,0.019520031
5,104,4,0.019526443
5,104,6,0.019532373
5,104,8,0.019537844
5,104,10,0.019542871
5,104,12,0.019547472
5,104,14,0.019551659
5,104,16,0.01955545
5,104,18,0.019558853
5,104,20,0.019561883
5,104,22,0.019564547
5,104,24,0.019566856
5,104,26,0.01956882
5,104,28,0.019570444
5,104,30,0.019571735
5,104,32,0.019572698
5,104,34,0.019573338
5,104,36,0.01957366
5,104,38,0.019573668
5,104,40,0.019573363
5,104,42,0.019572748
5,104,44,0.019571822
5,104,46,0.019598998
5,104,48,0.019569041
5,104,50,0.019567186
5,104,52,0.01956502
5,104,54,0.019562537
5,104,56,0.019559735
5,104,58,0.019556614
5,104,60,0.019553166
5,104,62,0.019549385
5,104,64,0.019545265
5,104,66,0.0195408
5,104,68,0.019535983
5,104,70,0.019530803
5,104,72,0.01952525
5,104,74,0.019519316
5,104,76,0.019512989
5,104,78,0.019506251
5,104,80,0.019499093
5,104,82,0.0194915
5,104,84,0.019483453
5,104,86,0.019474933
5,104,88,0.019465923
5,104,90,0.019456401
1,2,168,0.48129624
1,4,168,0.4812496
1,6,168,0.4812039
1,8,168,0.48115912
1,10,168,0.48111516
1,12,168,0.481072
1,14,168,0.48102963
1,16,168,0.48098797
1,18,168,0.48094702
1,20,168,0.4809067
1,22,168,0.48086703
1,24,168,0.48082793
1,26,168,0.4807894
1,28,168,0.4807514
1,30,168,0.48071393
1,32,168,0.48067692
1,34,168,0.48064038
1,36,168,0.48060426
1,38,168,0.48056856
1,40,168,0.48053324
1,42,168,0.48049828
1,44,168,0.48046368
1,46,168,0.47973192
1,48,168,0.48039547
1,50,168,0.4803618
1,52,168,0.48032838
1,54,168,0.48029524
1,56,168,0.48026234
1,58,168,0.48022968
1,60,168,0.48019722
1,62,168,0.48016497
1,64,168,0.48013288
1,66,168,0.480101
1,68,168,0.48006922
1,70,168,0.48003763
1,72,168,0.48000616
1,74,168,0.4799748
1,76,168,0.4799436
1,78,168,0.47991246
1,80,168,0.47988144
1,82,168,0.47985047
1,84,168,0.4798196
1,86,168,0.47978878
1,88,168,0.47975802
1,90,168,0.47972733
2,2,168,0.48129624
2,4,168,0.4812496
2,6,168,0.4812039
2,8,168,0.48115912
2,10,168,0.48111516
2,12,168,0.481072
2,14,168,0.48102963
2,16,168,0.48098797
2,18,168,0.48094702
2,20,168,0.4809067
2,22,168,0.48086703
2,24,168,0.48082793
2,26,168,0.4807894
2,28,168,0.4807514
2,30,168,0.48071393
2,32,168,0.48067692
2,34,168,0.48064038
2,36,168,0.48060426
2,38,168,0.48056856
2,40,168,0.48053324
2,42,168,0.48049828
2,44,168,0.48046368
2,46,168,0.47973192
2,48,168,0.48039547
2,50,168,0.4803618
2,52,168,0.48032838
2,54,168,0.48029524
2,56,168,0.48026234
2,58,168,0.48022968
2,60,168,0.48019722
2,62,168,0.48016497
2,64,168,0.48013288
2,66,168,0.480101
2,68,168,0.48006922
2,70,168,0.48003763
2,72,168,0.48000616
2,74,168,0.4799748
2,76,168,0.4799436
2,78,168,0.47991246
2,80,168,0.47988144
2,82,168,0.47985047
2,84,168,0.4798196
2,86,168,0.47978878
2,88,168,0.47975802
2,90,168,0.47972733
4,104,2,0.019520031
4,104,4,0.019526443
4,104,6,0.019532373
4,104,8,0.019537844
4,104,10,0.019542871
4,104,12,0.019547472
4,104,14,0.019551659
4,104,16,0.01955545
4,104,18,0.019558853
4,104,20,0.019561883
4,104,22,0.019564547
4,104,24,0.019566856
4,104,26,0.01956882
4,104,28,0.019570444
4,104,30,0.019571735
4,104,32,0.019572698
4,104,34,0.019573338
4,104,36,0.01957366
4,104,38,0.019573668
4,99,40,0.47097418
4,99,42,0.47094283
4,99,44,0.47091132
4,99,46,0.4709344
4,99,48,0.47084782
4,99,50,0.47081575
4,99,52,0.47078347
4,99,54,0.47075096
4,99,56,0.47071818
4,99,58,0.47068515
4,99,60,0.4706518
4,99,62,0.47061813
4,99,64,0.47058412
4,99,66,0.47054976
4,99,68,0.47051504
4,99,70,0.47047988
4,99,72,0.4704443
4,99,74,0.47040823
4,99,76,0.47037172
4,99,78,0.47033468
4,99,80,0.47029707
4,99,82,0.47025892
4,99,84,0.47022015
4,99,86,0.47018072
4,99,88,0.47014064
4,99,90,0.47009984
5,99,2,0.47156116
5,99,4,0.47152987
5,99,6,0.4714987
5,99,8,0.47146764
5,99,10,0.47143668
5,99,12,0.4714058
5,99,14,0.471375
5,99,16,0.4713442
5,99,18,0.47131348
5,99,20,0.47128278
5,99,22,0.4712521
5,99,24,0.47122142
5,99,26,0.47119072
5,99,28,0.47116
5,99,30,0.4711292
5,99,32,0.4710984
5,99,34,0.4710675
5,99,36,0.4710365
5,99,38,0.4710054
5,99,40,0.47097418
5,99,42,0.47094283
5,99,44,0.47091132
5,99,46,0.4709344
5,99,48,0.47084782
5,99,50,0.47081575
5,99,52,0.47078347
5,99,54,0.47075096
5,99,56,0.47071818
5,99,58,0.47068515
5,99,60,0.4706518
5,99,62,0.47061813
5,99,64,0.47058412
5,99,66,0.47054976
5,99,68,0.47051504
5,99,70,0.47047988
5,99,72,0.4704443
5,99,74,0.47040823
5,99,76,0.47037172
5,99,78,0.47033468
5,99,80,0.47029707
5,99,82,0.47025892
5,99,84,0.47022015
5,99,86,0.47018072
5,99,88,0.47014064
5,99,90,0.47009984
1,2,173,0.029214768
1,4,173,0.02920777
1,6,173,0.029201094
1,8,173,0.02919473
1,10,173,0.029188663
1,12,173,0.029182881
1,14,173,0.029177373
1,16,173,0.029172132
1,18,173,0.029167144
1,20,173,0.029162401
1,22,173,0.029157897
1,24,173,0.029153625
1,26,173,0.029149575
1,28,173,0.029145746
1,30,173,0.029142128
1,32,173,0.029138718
1,34,173,0.02913551
1,36,173,0.029132502
1,38,173,0.02912969
1,40,173,0.02912707
1,42,173,0.02912464
1,44,173,0.029122397
1,46,173,0.029116957
1,48,173,0.029118469
1,50,173,0.029116781
1,52,173,0.029115276
1,54,173,0.029113954
1,56,173,0.029112816
1,58,173,0.029111862
1,60,173,0.029111095
1,62,173,0.029110514
1,64,173,0.029110122
1,66,173,0.029109925
1,68,173,0.029109921
1,70,173,0.029110117
1,72,173,0.029110515
1,74,173,0.029111123
1,76,173,0.029111942
1,78,173,0.02911298
1,80,173,0.029114245
1,82,173,0.029115742
1,84,173,0.02911748
1,86,173,0.02911947
1,88,173,0.029121716
1,90,173,0.029124234
2,2,173,0.029214768
2,4,173,0.02920777
2,6,173,0.029201094
2,8,173,0.02919473
2,10,173,0.029188663
2,12,173,0.029182881
2,14,173,0.029177373
2,16,173,0.029172132
2,18,173,0.029167144
2,20,173,0.029162401
2,22,173,0.029157897
2,24,173,0.029153625
2,26,173,0.029149575
2,28,173,0.029145746
2,30,173,0.029142128
2,32,173,0.029138718
2,34,173,0.02913551
2,36,173,0.029132502
2,38,173,0.02912969
2,40,173,0.02912707
2,42,173,0.02912464
2,44,173,0.029122397
2,46,173,0.029116957
2,48,173,0.029118469
2,50,173,0.029116781
2,52,173,0.029115276
2,54,173,0.029113954
2,56,173,0.029112816
2,58,173,0.029111862
2,60,173,0.029111095
2,62,173,0.029110514
2,64,173,0.029110122
2,66,173,0.029109925
2,68,173,0.029109921
2,70,173,0.029110117
2,72,173,0.029110515
2,74,173,0.029111123
2,76,173,0.029111942
2,78,173,0.02911298
2,80,173,0.029114245
2,82,173,0.029115742
2,84,173,0.02911748
2,86,173,0.02911947
2,88,173,0.029121716
2,90,173,0.029124234
4,99,2,0.47156116
4,99,4,0.47152987
4,99,6,0.4714987
4,99,8,0.47146764
4,99,10,0.47143668
4,99,12,0.4714058
4,99,14,0.471375
4,99,16,0.4713442
4,99,18,0.47131348
4,99,20,0.47128278
4,99,22,0.4712521
4,99,24,0.47122142
4,99,26,0.47119072
4,99,28,0.47116
4,99,30,0.4711292
4,99,32,0.4710984
4,99,34,0.4710675
4,99,36,0.4710365
4,99,38,0.4710054
4,96,40,0.48916754
4,96,42,0.48913375
4,96,44,0.48909983
4,96,46,0.48909155
4,96,48,0.48903164
4,96,50,0.48899734
4,96,52,0.48896286
4,96,54,0.4889282
4,96,56,0.48889333
4,96,58,0.48885822
4,96,60,0.48882288
4,96,62,0.48878723
4,96,64,0.48875132
4,96,66,0.48871508
4,96,68,0.48867851
4,96,70,0.4886416
4,96,72,0.48860425
4,96,74,0.48856652
4,96,76,0.4885283
4,96,78,0.48848966
4,96,80,0.4884505
4,96,82,0.4884108
4,96,84,0.48837054
4,96,86,0.48832968
4,96,88,0.4882882
4,96,90,0.48824602
5,96,2,0.48981613
5,96,4,0.4897807
5,96,6,0.4897455
5,96,8,0.48971054
5,96,10,0.4896758
5,96,12,0.48964125
5,96,14,0.48960686
5,96,16,0.48957264
5,96,18,0.48953855
5,96,20,0.48950458
5,96,22,0.48947072
5,96,24,0.48943692
5,96,26,0.48940322
5,96,28,0.48936954
5,96,30,0.4893359
5,96,32,0.48930228
5,96,34,0.48926863
5,96,36,0.48923498
5,96,38,0.4892013
5,96,40,0.48916754
5,96,42,0.48913375
5,96,44,0.48909983
5,96,46,0.48909155
5,96,48,0.48903164
5,96,50,0.48899734
5,96,52,0.48896286
5,96,54,0.4889282
5,96,56,0.48889333
5,96,58,0.48885822
5,96,60,0.48882288
5,96,62,0.48878723
5,96,64,0.48875132
5,96,66,0.48871508
5,96,68,0.48867851
5,96,70,0.4886416
5,96,72,0.48860425
5,96,74,0.48856652
5,96,76,0.4885283
5,96,78,0.48848966
5,96,80,0.4884505
5,96,82,0.4884108
5,96,84,0.48837054
5,96,86,0.48832968
5,96,88,0.4882882
5,96,90,0.48824602
1,2,176,0.010986527
1,4,176,0.01098229
1,6,176,0.010978274
1,8,176,0.01097447
1,10,176,0.010970869
1,12,176,0.010967463
1,14,176,0.0109642465
1,16,176,0.01096121
1,18,176,0.010958348
1,20,176,0.010955657
1,22,176,0.010953128
1,24,176,0.010950759
1,26,176,0.010948544
1,28,176,0.010946481
1,30,176,0.010944564
1,32,176,0.010942791
1,34,176,0.010941158
1,36,176,0.010939665
1,38,176,0.010938307
1,40,176,0.010937084
1,42,176,0.010935995
1,44,176,0.010935036
1,46,176,0.010933633
1,48,176,0.010933512
1,50,176,0.010932945
1,52,176,0.010932508
1,54,176,0.010932201
1,56,176,0.010932025
1,58,176,0.01093198
1,60,176,0.010932069
1,62,176,0.010932292
1,64,176,0.010932652
1,66,176,0.010933151
1,68,176,0.01093379
1,70,176,0.0109345745
1,72,176,0.010935507
1,74,176,0.01093659
1,76,176,0.010937829
1,78,176,0.010939227
1,80,176,0.010940792
1,82,176,0.010942527
1,84,176,0.01094444
1,86,176,0.010946536
1,88,176,0.010948824
1,90,176,0.01095131
2,2,176,0.010986527
2,4,176,0.01098229
2,6,176,0.010978274
2,8,176,0.01097447
2,10,176,0.010970869
2,12,176,0.010967463
2,14,176,0.0109642465
2,16,176,0.01096121
2,18,176,0.010958348
2,20,176,0.010955657
2,22,176,0.010953128
2,24,176,0.010950759
2,26,176,0.010948544
2,28,176,0.010946481
2,30,176,0.010944564
2,32,176,0.010942791
2,34,176,0.010941158
2,36,176,0.010939665
2,38,176,0.010938307
2,40,176,0.010937084
2,42,176,0.010935995
2,44,176,0.010935036
2,46,176,0.010933633
2,48,176,0.010933512
2,50,176,0.010932945
2,52,176,0.010932508
2,54,176,0.010932201
2,56,176,0.010932025
2,58,176,0.01093198
